folder,file,code,kind,indicator,unit,region,period,year,period_type,value
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ１）の認定者数,（人）,北塩原村,令和3年4月末,2021,月末時点,8.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ１）の認定者数,（人）,北塩原村,令和3年10月末,2021,月末時点,9.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ１）の認定者数,（人）,北塩原村,令和4年4月末,2022,月末時点,7.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ１）の認定者数,（人）,北塩原村,令和4年10月末,2022,月末時点,5.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ１）の認定者数,（人）,北塩原村,令和5年4月末,2023,月末時点,4.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ１）の認定者数,（人）,北塩原村,令和5年10月末,2023,月末時点,3.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ１）の認定者数,（人）,北塩原村,令和6年4月末,2024,月末時点,6.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ１）の認定者数,（人）,北塩原村,令和6年10月末,2024,月末時点,7.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成24年4月末,2012,月末時点,27.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成24年10月末,2012,月末時点,30.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成25年4月末,2013,月末時点,26.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成25年10月末,2013,月末時点,25.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成26年4月末,2014,月末時点,27.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成26年10月末,2014,月末時点,22.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成27年4月末,2015,月末時点,27.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成27年10月末,2015,月末時点,32.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成28年4月末,2016,月末時点,28.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成28年10月末,2016,月末時点,29.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成29年4月末,2017,月末時点,23.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成29年10月末,2017,月末時点,21.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成30年4月末,2018,月末時点,27.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成30年10月末,2018,月末時点,25.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,平成31年4月末,2019,月末時点,28.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和元年10月末,2019,月末時点,29.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和2年4月末,2020,月末時点,27.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和2年10月末,2020,月末時点,30.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和3年4月末,2021,月末時点,28.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和3年10月末,2021,月末時点,24.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和4年4月末,2022,月末時点,22.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和4年10月末,2022,月末時点,18.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和5年4月末,2023,月末時点,18.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和5年10月末,2023,月末時点,20.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和6年4月末,2024,月末時点,20.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,障害高齢者自立度（Ｃ２）の認定者数,（人）,北塩原村,令和6年10月末,2024,月末時点,21.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成24年4月末,2012,月末時点,211.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成24年10月末,2012,月末時点,220.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成25年4月末,2013,月末時点,232.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成25年10月末,2013,月末時点,208.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成26年4月末,2014,月末時点,212.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成26年10月末,2014,月末時点,227.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成27年4月末,2015,月末時点,230.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成27年10月末,2015,月末時点,237.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成28年4月末,2016,月末時点,241.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成28年10月末,2016,月末時点,234.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成29年4月末,2017,月末時点,173.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成29年10月末,2017,月末時点,163.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成30年4月末,2018,月末時点,208.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成30年10月末,2018,月末時点,214.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,平成31年4月末,2019,月末時点,229.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和元年10月末,2019,月末時点,226.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和2年4月末,2020,月末時点,210.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和2年10月末,2020,月末時点,216.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和3年4月末,2021,月末時点,201.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和3年10月末,2021,月末時点,198.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和4年4月末,2022,月末時点,214.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和4年10月末,2022,月末時点,211.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和5年4月末,2023,月末時点,222.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和5年10月末,2023,月末時点,244.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和6年4月末,2024,月末時点,266.0
要支援要介護認定者数　北塩原,B8_障害高齢者自立度の状況_時系列 (1).xlsx,B8,時系列,認定者数合計,（人）,北塩原村,令和6年10月末,2024,月末時点,253.0
要支援要介護認定者数　北塩原,B9_新規要支援・要介護認定者の要介護度別分布_時系列 (1).xlsx,B9,時系列,新規要支援・要介護認定者（要支援１）,（%）,北塩原村,平成24年度,2012,年度,13.1
要支援要介護認定者数　北塩原,B9_新規要支援・要介護認定者の要介護度別分布_時系列 (1).xlsx,B9,時系列,新規要支援・要介護認定者（要支援１）,（%）,北塩原村,平成25年度,2013,年度,20.0
要支援要介護認定者数　北塩原,B9_新規要支援・要介護認定者の要介護度別分布_時系列 (1).xlsx,B9,時系列,新規要支援・要介護認定者（要支援１）,（%）,北塩原村,平成26年度,2014,年度,12.5
要支援要介護認定者数　北塩原,B9_新規要支援・要介護認定者の要介護度別分布_時系列 (1).xlsx,B9,時系列,新規要支援・要介護認定者（要支援１）,（%）,北塩原村,平成27年度,2015,年度,17.8
要支援要介護認定者数　北塩原,B9_新規要支援・要介護認定者の要介護度別分布_時系列 (1).xlsx,B9,時系列,新規要支援・要介護認定者（要支援１）,（%）,北塩原村,平成28年度,2016,年度,19.4
